safe_idx,click_predictions_mean,click_predictions_std,click,opt_prices,payprice,slotprice,payprice_predictions_mean,payprice_predictions_std
1129,0.0,0.9999998837931942,0,10.681786834219702,70,70,10.746060400753764,0.9938710467969012
1144,1.0,0.9375878511131424,1,49.29109992779265,17,0,7.076898116446425,0.9160694659926143
1155,0.0,1.0,1,9.109082852629943,151,0,9.002625465393066,0.9986878612752552
1167,0.0,1.0,1,-0.41665899818939134,148,0,0.26841569370039153,0.9999829446801044
1195,0.0,0.9999998735745259,0,15.839595620745701,70,70,15.498314394962986,0.974522508364206
1198,0.0,0.9999999931360801,1,-0.8573918602007946,80,80,0.9365238560391955,0.9999375787291559
1210,0.0,0.9999998734992465,0,9.771410046036559,70,70,9.901502573723736,0.9906519602512756
1245,0.0,0.9999998737529178,0,7.392961737603595,70,70,7.365160498375054,0.996368424691443
1297,0.0,0.9999998837931942,0,11.02646530251515,70,70,10.746060400753764,0.9938710467969012
1389,0.0,1.0,1,15.821334033753622,182,5,29.52454768087864,0.9934864298194306
1412,0.0,0.9999998735745259,0,16.110063015877532,70,70,15.498314394962986,0.974522508364206
1418,0.0,0.9999998837931942,0,10.727155556673097,70,70,10.746060400753764,0.9938710467969012
1420,0.0,0.9999996415309687,1,0.7191672677125094,70,70,56.368674669287,0.7960740140772239
1428,0.0,0.9999996470990671,0,0.03228095012457703,70,70,69.99999999980477,2.294101398354722e-06
1445,0.0,1.0,1,0.025982437549388025,282,5,0.842920602426549,0.9818860983673833
1451,0.0,0.9999996139319718,1,5.751589762532971,70,70,40.924164731461616,0.8858413403230014
1458,0.0,1.0,1,6.6434195539847725,216,5,7.8534553086246754,0.9994707276351378
1490,0.0,0.9999996140790237,1,6.120448927876708,70,70,69.99999999530574,1.000001151592547e-05
1492,0.0,0.9999996161945855,0,7.717750051487592,70,70,70.00000000152804,7.071075954854467e-06
1500,0.0,0.999999616913346,0,7.09144718370106,70,70,69.99999999946188,1.000001151592547e-05
1504,0.0,0.9999996169486252,0,8.512219739261068,70,70,57.10941138845362,0.6148341995606219
1507,0.0,0.9999999766453398,1,7.559696080073632,80,80,32.07109380037283,0.9218855332041141
1525,0.0,0.9999999425294325,1,6.06627648342461,76,0,0.3788248048461356,0.999976461476324
1550,0.0,0.9999996470990671,0,9.631038724346974,70,70,69.99999999980477,2.294101398354722e-06
1555,0.0,0.9999999999999999,1,-17.71942522172292,148,148,0.11647292044844801,0.9999996903318276
1573,0.0,0.9999996470990671,0,10.851471865437405,70,70,69.99999999980477,2.294101398354722e-06
1631,0.0,0.9999996163803372,0,10.961542159224393,70,70,69.99999999981046,4.472160965284271e-06
1633,0.0,0.9999996635706689,1,11.694668652542811,70,70,8.639947518173052,0.9961752517329758
1666,0.0,0.9999999751268505,1,11.353667989651386,80,80,11.184680737501033,0.9945170983764564
1696,0.0,0.9999996117497514,0,11.415727058999735,70,70,69.9999999952601,1.000001706703266e-05
1715,0.0,1.0,1,10.70223704740607,300,5,299.99999997000435,9.999994862585412e-06
1718,0.0,0.9999996470990671,0,12.180008065823912,70,70,69.99999999980477,2.294101398354722e-06
1719,0.0,0.9999996253031896,1,11.727940328847763,70,70,17.492370029953793,0.9843993898249047
1742,0.0,1.0,1,12.294692018057589,281,5,28.226589040683393,0.9912560929152907
1771,0.0,0.9999996470990671,0,12.788296936120608,70,70,69.99999999980477,2.294101398354722e-06
1785,1.0,0.9997535352942511,1,17.78013191181332,43,0,13.65054298234837,0.9698489958371103
1789,0.0,0.9999996470990671,0,12.370222282047633,70,70,69.99999999980477,2.294101398354722e-06
1811,0.0,0.9999996135443897,0,13.396265280145268,70,70,69.99999999967926,5.000011309068384e-06
1841,0.0,0.9999996135443897,0,12.851752242362666,70,70,69.99999999967926,5.000011309068384e-06
1891,0.0,0.9999996470990671,0,13.786025974356459,70,70,69.99999999980477,2.294101398354722e-06
1923,0.0,0.9999996262589534,1,13.592579253138567,70,70,35.67210653278058,0.9558763790299097
1934,0.0,0.9999996470990671,0,14.487792345330767,70,70,69.99999999980477,2.294101398354722e-06
1944,0.0,0.9999996178249521,0,14.288209064169797,70,70,65.20507285858957,0.6050961342336678
1958,0.0,1.0,1,14.01478851498905,187,0,44.98943828175104,0.8818236593255295
1963,0.0,0.9999996121760653,1,13.894693473458885,70,70,43.61680345521959,0.8626580528454065
1990,0.0,0.9999996470990671,0,14.091242168845177,70,70,69.99999999980477,2.294101398354722e-06
2020,0.0,0.9999993174663011,1,14.676250163328334,67,0,87.12926276773214,0.8002000698063093
2023,0.0,0.9999996135443897,0,14.785198067910494,70,70,69.99999999967926,5.000011309068384e-06
2036,0.0,0.9999997630124992,1,15.134862134021828,71,0,50.9180917236954,0.9452938506963509
2060,0.0,1.0,1,14.26456856099251,257,0,30.621240160427988,0.9886026126382855
2061,0.0,0.9999996177903275,0,16.053666630777037,70,70,69.99999999974544,4.08253746276537e-06
2079,0.0,0.9999996175427753,1,16.411640893624263,70,70,16.62365762444891,0.9888802399044493
2120,0.0,0.9999996143038961,1,16.92267994336339,70,70,68.31800483484874,0.5965954558594795
2137,0.0,0.9999996161945855,0,15.965774716521175,70,70,70.00000000152804,7.071075954854467e-06
2150,0.0,0.9999996161945855,0,16.322447522480026,70,70,70.00000000152804,7.071075954854467e-06
2184,0.0,0.9999996470990671,0,15.922300787188279,70,70,69.99999999980477,2.294101398354722e-06
2206,0.0,0.9999999751268505,1,15.991597482851008,80,80,11.184680737501033,0.9945170983764564
2211,0.0,0.9999996163803372,0,17.383373938919252,70,70,69.99999999981046,4.472160965284271e-06
2235,0.0,0.9999996135443897,0,15.311925140300634,70,70,69.99999999967926,5.000011309068384e-06
2236,0.0,0.9999996135443897,0,16.526040614682838,70,70,69.99999999967926,5.000011309068384e-06
2252,0.0,0.9999996161945855,0,15.905397976691217,70,70,70.00000000152804,7.071075954854467e-06
2278,0.0,0.9999996283759709,1,15.995631012925774,70,70,84.291596482156,0.8142720877508424
2331,0.0,0.9999996139319718,1,16.59288128629558,70,70,40.924164731461616,0.8858413403230014
2339,0.0,0.9999996168774075,0,15.922296517091343,70,70,69.99999999798322,7.071083805303362e-06
2341,0.0,0.9999996470990671,0,14.732696129082587,70,70,69.99999999980477,2.294101398354722e-06
2352,0.0,0.999999616913346,0,17.68944221310467,70,70,69.99999999946188,1.000001151592547e-05
2377,0.0,0.9999996361441355,1,18.22177091609155,70,70,31.01638749734874,0.955207876916484
2386,0.0,1.0,1,14.334189040128757,257,0,30.621240160427988,0.9886026126382855
2423,1.0,0.9997240222303656,1,26.708695886358335,43,5,47.250144958496094,0.8536918129985442
2434,0.0,0.9999996664566768,1,16.89594993563095,70,70,36.09207926320134,0.9391502848468449
2435,0.0,0.9999996280990263,1,17.635748011789683,70,70,69.99999999531329,9.999994862585412e-06
2457,0.0,0.9999999999989213,1,16.88081525514951,116,5,1.396042694337666,0.9957287683503734
2488,0.0,0.9999996790986238,1,18.621073684286984,70,70,42.31642104386718,0.8347610401057816
2498,0.0,0.9999999999999999,1,16.404776770293477,151,0,22.484305444364942,0.9662942051065753
2582,0.0,0.9999996177903275,0,18.434514376389647,70,70,69.99999999974544,4.08253746276537e-06
2608,0.0,0.9999996161945855,0,18.43262389200757,70,70,70.00000000152804,7.071075954854467e-06
2609,1.0,0.9978600374950037,1,0.5325548945467293,34,0,5.616714000701904,0.9971438895484476
2623,0.0,0.9999996470990671,0,19.613115887150368,70,70,69.99999999980477,2.294101398354722e-06
2629,0.0,0.9999996167547036,0,35.23512977439258,70,70,58.680343147203075,0.6121101209841396
2637,1.0,0.9996504581412538,1,0.32097607350237783,44,5,7.373463942858083e-06,0.9999999999999993
2674,1.0,0.9452309399433063,1,132.36089685874282,16,10,1.0871819074856826e-10,1.0
2690,0.0,0.9999990524515612,0,22.432360025873137,70,70,69.99999999977449,1.7960690466546254e-06
2701,0.0,0.9999990524515612,0,22.39208657609792,70,70,69.99999999977449,1.7960690466546254e-06
2736,0.0,0.9999990524515612,0,24.58245807593229,70,70,69.99999999977449,1.7960690466546254e-06
2773,0.0,0.9999989720240265,1,0.5916173746584852,70,70,0.021106061636415013,0.9999999807923788
2781,0.0,0.9999989697537879,0,26.966516333938685,70,70,69.99999999941207,3.333366777756911e-06
2793,0.0,0.9999990524515612,0,23.842113665439264,70,70,69.99999999977449,1.7960690466546254e-06
2807,0.0,0.9999990524515612,0,22.652025253926382,70,70,69.99999999977449,1.7960690466546254e-06
2808,0.0,0.9999990524515612,0,23.972806208238723,70,70,69.99999999977449,1.7960690466546254e-06
2831,1.0,0.9995925563362592,1,0.5542321775976157,44,5,0.0017323270195674922,0.9999999999373507
2847,0.0,0.9999989806933889,0,22.962181539409002,70,70,69.99999999930199,3.535534052198428e-06
2860,0.0,0.9999989785069292,0,22.94098689972101,70,70,69.99999999823122,5.77349331592609e-06
2868,0.0,0.9999989773444636,1,-1.0524996682841479,70,70,0.029444948795499845,0.9999999653272034
2901,0.0,0.9999999999999987,1,0.11513018529843647,149,5,0.0027859897469810443,0.9999999998848971
2912,0.0,0.9999989997359487,1,24.976395790821147,70,70,69.99999999300009,9.999989311465896e-06
2915,0.0,0.9999998276062229,1,21.092314129629248,76,0,36.063799070184,0.9710594893127621
2946,0.0,0.9999990524515612,0,24.707555102628874,70,70,69.99999999977449,1.7960690466546254e-06
2964,0.0,0.9999989697537879,0,26.147516428927826,70,70,69.99999999941207,3.333366777756911e-06
2976,0.0,0.9999989716618256,1,22.1376993016583,70,70,69.99999999380094,9.999989311465896e-06
2990,0.0,0.9999990524515612,0,22.164771912053297,70,70,69.99999999977449,1.7960690466546254e-06
2996,0.0,0.9999989669844087,1,18.967139493346266,70,70,20.29633900882387,0.9693878866426138
3034,0.0,0.999999999999999,1,0.31176228535452777,148,148,3.260998060398933e-17,1.0
3051,0.0,0.9999990977756015,1,23.057389514225875,70,70,69.99999999299999,1.0000005964815199e-05
3053,0.0,0.9999888835379895,1,-0.4206037519089811,57,5,1.4305214140971439e-05,0.9999999999999896
3058,0.0,0.9999999999999689,1,-0.18834308562251498,137,0,0.0029388183523944475,0.9999999999373487
3059,0.0,0.9999990524515612,0,22.391082467835346,70,70,69.99999999977449,1.7960690466546254e-06
3065,0.0,0.9999989770904789,0,22.635450120208876,70,70,69.99999999930142,3.779670063863599e-06
3076,0.0,0.999999042567091,1,-0.18035239633601527,70,70,0.06250152853090106,0.9999996959276568
3117,0.0,0.9999990524515612,0,19.30027290362864,70,70,69.99999999977449,1.7960690466546254e-06
3161,0.0,0.9999990680840172,1,-0.5286547508847644,70,70,0.002406526921946177,0.9999999998289915
3165,0.0,0.9999989828381408,1,0.3420514597160669,70,70,0.004132370269886816,0.9999999989577236
3166,0.0,0.9999999999999998,1,2.181840321755179,154,5,2.8619864388637004,0.9999071871396634
3198,0.0,0.9999990524515612,0,25.965596472806208,70,70,69.99999999977449,1.7960690466546254e-06
3237,1.0,0.9498716186282427,1,125.66370470662997,17,10,16.999999998299998,1.0000000413701846e-05
3243,0.0,0.9999989766441111,0,22.76805585290245,70,70,70.00000000032469,3.7796260032917645e-06
3253,0.0,0.9999990524515612,0,25.27636982484533,70,70,69.99999999977449,1.7960690466546254e-06
3257,0.0,1.0,1,-0.302155910167707,230,5,0.0013237728432616465,0.9999999999439445
3271,1.0,0.8521025215231749,1,137.18346098183827,14,0,0.019353628158569336,0.9999996807815489
3289,1.0,0.9996504581412538,1,0.41600183566433324,44,5,7.373463942858083e-06,0.9999999999999993
3305,0.0,0.9999999999999689,1,0.30819585774823566,137,0,0.0029388183523944475,0.9999999999373487
3364,1.0,0.9998991123742719,1,0.7249281230179324,50,5,0.9143607332382027,0.9999947058670843
3365,0.0,1.0,1,-0.2857763606749862,172,5,1.7652024074825614e-06,0.9999999999999993
3369,0.0,0.9999990524515612,0,21.551817633505944,70,70,69.99999999977449,1.7960690466546254e-06
3380,1.0,0.9995595606702651,1,29.245511555159204,43,0,42.9999999957001,9.999994862585412e-06
3410,0.0,0.9999990524515612,0,20.372959399489496,70,70,69.99999999977449,1.7960690466546254e-06
3420,0.0,0.9999990524515612,0,22.887839030857418,70,70,69.99999999977449,1.7960690466546254e-06
3440,0.0,0.9999999898056767,1,-0.7761833859861661,87,0,0.5709838217007928,0.9999894459953882
3463,1.0,0.9841466027449597,1,36.910194833050646,27,5,0.02515011290961411,0.9999999817252181
3483,0.0,0.9999999964249042,1,3.7413639558829224,92,5,3.5072794035077095,0.999907123973524
3485,0.0,0.9999989770904789,0,23.373173754406405,70,70,69.99999999930142,3.779670063863599e-06
3505,0.0,1.0,1,0.2406474279304738,230,5,0.0013237728432616465,0.9999999999439445
3519,0.0,0.9999989697537879,0,24.97266030283459,70,70,69.99999999941207,3.333366777756911e-06
3521,0.0,0.9999989782424927,0,22.089704688611498,70,70,69.99999999811651,5.77350293074713e-06
3525,1.0,0.9423841120897305,1,59.440539204229005,19,0,18.999999998100222,9.999989311465896e-06
3535,0.0,0.9999989669844087,1,20.271727466709194,70,70,20.29633900882387,0.9693878866426138
3542,0.0,0.9999989662113071,1,21.522112992197975,70,70,69.99999999305298,1.0000005964815199e-05
3587,0.0,0.9999989806933889,0,24.673612101494935,70,70,69.99999999930199,3.535534052198428e-06
3591,0.0,0.9999989806933889,0,24.78012306146666,70,70,69.99999999930199,3.535534052198428e-06
3596,0.0,0.9999989697537879,0,24.852458224879197,70,70,69.99999999941207,3.333366777756911e-06
3597,0.0,0.9999999245208276,1,-0.14245385913393127,80,80,5.122323529706911e-05,0.9999999999998169
3609,0.0,0.9999989770904789,0,21.95632322755961,70,70,69.99999999930142,3.779670063863599e-06
3614,0.0,0.9999990524515612,0,22.061344592877845,70,70,69.99999999977449,1.7960690466546254e-06
3620,0.0,0.9999989785069292,0,24.299582777933377,70,70,69.99999999823122,5.77349331592609e-06
3650,0.0,0.9999990388575704,1,3.371277984854322,70,70,3.764813685062993,0.998277440717018
3652,0.0,0.9999534393532058,1,0.9702532381329261,52,5,3.1060531586555226e-09,1.0
3665,0.0,0.9999983244138211,0,31.22997077421857,70,70,69.99999999891855,4.999989104608811e-06
3722,0.0,0.9999984405022743,0,29.97456832863052,70,70,69.99999999988108,1.458640258731278e-06
3754,0.0,0.9999983284012981,0,31.539539920209254,70,70,69.99999999794352,9.999994862585412e-06
3769,0.0,0.9999984405022743,0,29.658703371322776,70,70,69.99999999988108,1.458640258731278e-06
3792,0.0,0.9999984405022743,0,28.64557410209074,70,70,69.99999999988108,1.458640258731278e-06
3798,0.0,0.9999985172791073,1,19.532957916891363,70,70,18.892524463705307,0.9884238608568623
3809,0.0,0.9999984405022743,1,33.35372066696629,70,70,54.251317922074534,0.785041528498599
3815,0.0,1.0,1,-1.226908029567051,177,5,0.0006504513297560521,0.99999999986018
3818,0.0,0.9999983248625689,0,29.856039705662905,70,70,69.99999999946482,4.472136140012669e-06
3819,0.0,0.9999999353018244,1,31.801055817537126,82,0,40.97788619995117,0.8952762914703424
3820,0.0,0.9999983162086443,1,33.33681511528561,70,70,69.99999999528733,1.0000005964815199e-05
3837,0.0,1.0,1,34.59776202757108,187,0,186.9999999825348,9.999994862585412e-06
3847,0.0,1.0,1,5.561364997717492,179,0,5.920830965042114,0.9984971842749688
3863,0.0,1.0,1,26.625772343963707,170,5,34.519290171721366,0.9961246954168853
3892,0.0,0.9999983219096499,1,11.643779888831629,70,70,11.264311113974067,0.997137789761452
3910,1.0,0.9419193684735102,1,96.75683726731634,20,20,0.02959149097286229,0.9999999221227486
3927,0.0,0.9999983695653413,1,31.14170865298436,70,70,57.34582686844482,0.9115690538903884
3944,0.0,0.9999908939341918,1,22.91470610659609,61,0,22.163193240761757,0.9733666966831678
3947,0.0,0.9999999999999992,1,28.368148496778346,154,5,153.99999998882785,1.0000000413701846e-05
3951,0.0,0.9999983231021137,0,29.201695188004603,70,70,43.56005747999295,0.7949659476035676
3973,0.0,0.9999998608560224,1,10.705723327038784,80,80,11.015466344484295,0.9907982760355679
3981,0.0,0.9999984405022743,0,33.95934070697729,70,70,69.99999999988108,1.458640258731278e-06
3991,0.0,0.9999983107611795,0,31.084335026478918,70,70,69.99999999978705,2.773518031439551e-06
4004,0.0,0.9999998610083205,1,3.794826171396085,80,80,2.971787167828042,0.9995211479376851
4028,0.0,0.9999985806219265,1,30.62384936742896,70,70,69.99999999497305,9.999983760343299e-06
4035,0.0,0.9999984405022743,0,26.088561334235873,70,70,69.99999999988108,1.458640258731278e-06
4064,0.0,0.9999984405022743,0,30.775666603979268,70,70,69.99999999988108,1.458640258731278e-06
4071,0.0,0.9999983244138211,0,30.277154034798517,70,70,69.99999999891855,4.999989104608811e-06
4077,0.0,0.9999985445823889,1,5.551735983205405,70,70,5.456270007245678,0.9992003762423867
4116,0.0,0.9999983283348276,0,27.66657695433816,70,70,69.99999999982222,3.0150834433288422e-06
4137,0.0,0.9999984637456754,1,0.8753324511890752,70,70,0.8145101635020849,0.9999831611301585
4142,0.0,0.9999996704271576,1,8.256976888609985,76,0,9.150587654669366,0.9905888881124397
4143,0.0,0.9999999999744761,1,26.818046970425204,114,0,27.225563332823064,0.9961192690459302
4152,0.0,0.9999984405022743,0,29.703068716275887,70,70,69.99999999988108,1.458640258731278e-06
4167,0.0,0.9999983248625689,0,30.896112618314504,70,70,69.99999999946482,4.472136140012669e-06
4169,0.0,0.999998322631796,0,28.395983999160705,70,70,69.99999999984982,3.1623480068793126e-06
4170,0.0,0.9999983283348276,0,28.663203832612073,70,70,69.99999999982222,3.0150834433288422e-06
4191,0.0,0.9999983219221398,0,32.33647773342715,70,70,70.0000000011179,3.5355183512396278e-06
4201,0.0,0.9999997036775622,1,31.520986563552498,76,0,75.99999999240079,9.999989311465896e-06
4207,0.0,0.9999984405022743,0,29.06166030601775,70,70,69.99999999988108,1.458640258731278e-06
4226,0.0,0.9999983137885476,1,33.5392133305896,70,70,69.99999999409255,9.999994862585412e-06
4233,0.0,0.9999983242471505,0,32.318728979014345,70,70,69.99999999583287,1.0000000413701846e-05
4237,0.0,0.9999998905644484,1,32.37272947064632,80,0,79.9999999920007,9.999994862585412e-06
4242,1.0,0.9573270296556246,1,54.18911228181984,22,0,21.999999998518433,9.999983760343299e-06
4302,1.0,0.8962343151958363,1,79.25608830073645,17,0,16.999999998969255,1.000001151592547e-05
4325,1.0,0.999892728232288,1,0.009187477828857843,50,50,0.010173418650367732,0.9999999793003104
4393,0.0,0.9999991201669219,1,19.983497132820556,71,0,20.151337190736847,0.9950952368992128
4398,0.0,0.9999983313320879,1,29.16493698327176,70,70,69.99999999883738,7.07106025393053e-06
4405,0.0,0.9999984405022743,0,28.76179779858699,70,70,69.99999999988108,1.458640258731278e-06
4467,1.0,0.999858418287636,1,36.92490045506333,50,5,49.99999999877019,9.999983760343299e-06
4497,0.0,1.0,1,-0.10149602611797581,172,5,0.30575512069890265,0.9999965121283729
4524,0.0,0.9999886428312601,1,31.609713378654924,61,0,31.86786445457446,0.9846715218917516
4540,0.0,0.9999984405022743,0,30.136171396720428,70,70,69.99999999988108,1.458640258731278e-06
4548,0.0,0.9999996378622292,1,0.5227236302812511,75,5,0.24620962309584996,0.9999991684727836
4559,0.0,0.9999984405022743,0,28.45153734179675,70,70,69.99999999988108,1.458640258731278e-06
4563,1.0,0.9999252844824513,1,0.13084298719926674,49,31,0.1798179455758103,0.9999916491145239
4567,0.0,0.999998322631796,0,30.34241780586529,70,70,69.99999999984982,3.1623480068793126e-06
4597,0.0,0.9999984405022743,0,31.453851285370497,70,70,69.99999999988108,1.458640258731278e-06
4645,0.0,1.0,1,31.980936400243262,282,5,281.9999999719207,9.999989311465896e-06
4647,0.0,0.9999984405022743,0,32.79003326919324,70,70,69.99999999988108,1.458640258731278e-06
4660,1.0,0.9419193684735102,1,92.04383533510729,20,20,0.02959149097286229,0.9999999221227486
4710,0.0,0.9999983248625689,0,26.71038434017462,70,70,69.99999999946482,4.472136140012669e-06
4712,0.0,0.9999983219221398,0,32.57687893128636,70,70,70.0000000011179,3.5355183512396278e-06
4735,0.0,0.9999983107611795,0,34.552076435308734,70,70,69.99999999978705,2.773518031439551e-06
4778,0.0,0.9999999998040073,1,5.099445015984324,106,0,5.618871212005615,0.9994195443001671
4782,0.0,0.9999991201669219,1,20.812923417060347,71,0,20.151337190736847,0.9950952368992128
4795,0.0,0.9999970610940769,0,4.774377523559629,70,70,69.99999999981542,2.5820105035749957e-06
4803,0.0,0.9999970910587888,0,6.665116208678238,70,70,69.99999999984959,2.7734980166601633e-06
4807,1.0,0.9853858122384224,1,22.591059723466472,29,0,21.50624442100525,0.924753833774757
4810,0.0,0.9999984734263913,1,5.864515843811821,72,5,38.2349205873443,0.9902888291821631
4817,0.0,0.9999972653156299,0,7.132099022242384,70,70,69.9999999999321,1.2909945021444843e-06
4830,0.0,0.9999972653156299,0,5.781494632272606,70,70,69.9999999999321,1.2909945021444843e-06
4837,0.0,0.9999997581961751,1,-0.5995524590452399,80,80,1.194723146241344,0.9999344243796816
4841,0.0,0.9999970910587888,0,8.249937084655611,70,70,69.99999999984959,2.7734980166601633e-06
4846,0.0,0.9999972653156299,0,8.045615461697981,70,70,69.9999999999321,1.2909945021444843e-06
4903,0.0,0.9999970610940769,0,11.277903091894567,70,70,69.99999999981542,2.5820105035749957e-06
4958,0.0,1.0,1,1.472236558695772,179,0,2.0409757274966234,0.9998975385869155
4994,0.0,0.9999970857810123,0,8.068212781403684,70,70,69.99999999966545,3.5354712479448604e-06
5021,0.0,0.9999997348264713,1,6.2440118484913265,80,80,79.9999999930276,9.999989311465896e-06
5022,0.0,0.999997461112042,1,6.808397125221185,70,70,69.99999999353528,1.000001706703266e-05
5025,0.0,1.0,1,0.6222380527976983,235,0,1.4038477769342337,0.9999523018126507
5034,0.0,0.9999818621789749,1,8.28267092988575,61,0,60.99999999701039,9.999994862585412e-06
5035,0.0,0.9999970878343531,1,8.107635995573576,70,70,42.736422544535046,0.9193423186778726
5036,1.0,0.9999045025041463,1,0.0010789727415044907,50,50,0.3368973889611711,0.9999772997722098
5041,0.0,0.9999971822312277,1,7.157469420714747,70,70,54.09948124172021,0.8570217831887944
5049,0.0,0.9999973285010497,1,6.865011693352853,70,70,62.82743655413023,0.7620286599215546
5096,0.0,0.9999972653156299,0,6.406747872664533,70,70,69.9999999999321,1.2909945021444843e-06
5122,1.0,0.9258382031770865,1,115.98257291840555,16,10,15.999999998400206,1.0000000413701846e-05
5197,0.0,0.9999970910587888,0,5.340039136326388,70,70,69.99999999984959,2.7734980166601633e-06
5256,0.0,0.9999997351417262,1,3.153607404953041,80,80,5.14136016119342,0.9991366899381023
5273,0.0,0.9999970819395371,0,8.322135102338114,70,70,69.9999999998748,2.886809153675354e-06
5281,0.0,0.9999970910587888,0,8.477159283928565,70,70,69.99999999984959,2.7734980166601633e-06
5288,0.0,0.9999970910587888,0,9.36102745886728,70,70,69.99999999984959,2.7734980166601633e-06
5294,0.0,0.9999972653156299,0,8.478168820027536,70,70,69.9999999999321,1.2909945021444843e-06
5325,0.0,0.9999972653156299,0,8.559668545760582,70,70,69.9999999999321,1.2909945021444843e-06
5330,0.0,0.9999972653156299,0,7.648876846225806,70,70,69.9999999999321,1.2909945021444843e-06
5351,0.0,0.9999970819395371,0,9.109897057118916,70,70,69.9999999998748,2.886809153675354e-06
5399,0.0,0.9999970910587888,0,8.048023899156718,70,70,69.99999999984959,2.7734980166601633e-06
5432,0.0,1.0,1,7.6241023423307945,232,5,231.99999997680695,1.0000005964815199e-05
5434,0.0,0.9999984734263913,1,7.505174065615023,72,5,38.2349205873443,0.9902888291821631
5452,0.0,0.999997084853042,0,9.050733036990056,70,70,69.9999999992791,4.082483073531701e-06
5475,0.0,0.9999972653156299,0,8.417888509462644,70,70,69.9999999999321,1.2909945021444843e-06
5476,0.0,0.9999970809457011,1,8.324151846083879,70,70,69.99999999750369,9.999994862585412e-06
5477,0.0,0.9999970610940769,0,8.795819091758531,70,70,69.99999999981542,2.5820105035749957e-06
5486,0.0,1.0,1,7.2064877195646115,215,0,59.21900653491109,0.9258352733483454
5505,0.0,0.9999970857810123,0,8.650761720762022,70,70,69.99999999966545,3.5354712479448604e-06
5512,0.0,0.9999972653156299,0,9.074741313350202,70,70,69.9999999999321,1.2909945021444843e-06
5557,0.0,0.9999999999999906,1,7.125683451740279,151,0,150.99999998557627,9.999978209217621e-06
5609,0.0,0.999997085991505,0,7.281035552056197,70,70,69.99999999571469,1.000001151592547e-05
5623,0.0,0.9999970931733235,1,9.131504444153943,70,70,69.99999999354932,1.0000000413701846e-05
5624,0.0,1.0,1,8.354689940343015,253,5,63.37730742432177,0.6671032141686053
5634,0.0,0.9999973324861926,1,4.072573695532451,70,70,4.534431952195238,0.9994724073314144
5649,0.0,1.0,1,7.4766354470953695,191,5,150.4106444920755,0.7700115038806187
5655,0.0,0.999997096085974,1,8.236909219314459,70,70,69.99999999922463,5.77350293074713e-06
5678,0.0,0.9999970857810123,0,8.517110289644428,70,70,69.99999999966545,3.5354712479448604e-06
5691,0.0,0.9999970910587888,0,8.087951733481193,70,70,69.99999999984959,2.7734980166601633e-06
5705,0.0,0.9999970815708311,1,8.97114577191003,70,70,69.99999999341514,1.0000000413701846e-05
5716,0.0,0.9999999999999999,1,7.030028205515571,170,5,169.99999998634644,9.999994862585412e-06
5728,0.0,0.9999993340444869,1,8.894894741271237,75,5,74.99999999252458,1.0000000413701846e-05
5761,0.0,0.9999999989719952,1,7.589507200454985,103,0,14.410366612641155,0.9993555472811848
5772,0.0,0.9999970910587888,0,9.596011596526512,70,70,69.99999999984959,2.7734980166601633e-06
5775,0.0,1.0,1,1.056346562796369,235,0,1.4038477769342337,0.9999523018126507
5808,0.0,0.9999972653156299,0,9.035823016128905,70,70,69.9999999999321,1.2909945021444843e-06
5818,0.0,0.9999999999322027,1,7.007367527800596,114,0,113.9999999912548,9.999989311465896e-06
5822,0.0,0.9999998109218494,1,8.612630102117421,81,0,80.99999999392365,1.0000000413701846e-05
5855,0.0,1.0,1,7.3150564906370485,281,5,280.9999999723543,1.0000000413701846e-05
5888,0.0,1.0,1,7.540817078303419,215,0,59.21900653491109,0.9258352733483454
5890,0.0,0.9999735078967559,1,9.941137214287076,57,5,20.49742240157575,0.9965527696244968
5919,0.0,0.999983653423097,1,0.6024456408570248,61,0,1.0203850663009408,0.9995420013975409
5941,0.0,0.9999970910587888,0,10.61654623685783,70,70,69.99999999984959,2.7734980166601633e-06
5996,0.0,0.9999972653156299,0,8.663610277485114,70,70,69.9999999999321,1.2909945021444843e-06
5998,0.0,0.9999970819395371,0,11.093202420656691,70,70,69.9999999998748,2.886809153675354e-06
10,1.0,0.9977562199415267,1,6.046223654122551,39,0,3.596181631088257,0.9997109396633422
36,1.0,0.9654828816439371,1,81.5611517191877,20,20,1.5562141462307145e-27,1.0
39,0.0,0.9999971072935085,0,0.4321413219014999,70,70,0.0001453216808442549,0.9999999999990602
49,1.0,0.7302791683990478,1,136.5759385634201,11,0,0.8304987185723823,0.999389179387128
51,0.0,1.0,1,-0.09077965545494736,66,0,0.0,1.0
52,1.0,0.9808354567187877,1,34.25783690991033,28,5,23.33840350434184,0.9932289443996589
54,1.0,0.9881826270444236,1,24.050587302129212,31,0,4.745064155183162,0.9985176222436247
56,0.0,0.9999956068493994,0,7.597133422654498,70,70,13.505743441584155,0.9876155386967672
58,0.0,0.9999956068493994,0,9.526084066999731,70,70,13.505743441584155,0.9876155386967672
62,0.0,0.999995637091232,0,2.9933811362921423,70,70,2.713740288462886,0.9997066959221784
63,0.0,0.9999971072935085,0,0.3248166204170003,70,70,0.0001453216808442549,0.9999999999990602
67,0.0,0.9999956068493994,0,9.773714542734064,70,70,13.505743441584155,0.9876155386967672
85,0.0,0.9999956068493994,0,8.697120967318469,70,70,13.505743441584155,0.9876155386967672
